All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
11.0425176096,0.0215691161,0.9120156720,-0.9335847881
11.0426176096,-0.0193472255,0.9326449653,-0.9132977398
11.0427176096,-0.0601889354,0.9518172855,-0.8916283501
11.0428176096,-0.1009560644,0.9695396202,-0.8685835558
11.0429176096,-0.1416327134,0.9858570771,-0.8442243637
11.0430000000,-0.1749745192,0.9981796789,-0.8232051597
11.0430505000,-0.1952217875,1.0049891257,-0.8097673381
11.0431176096,-0.2220785679,1.0135817971,-0.7915032293
11.0432176096,-0.2619201663,1.0254488725,-0.7635287062
11.0433176096,-0.3013580906,1.0358414640,-0.7344833733
11.0434176096,-0.3403233109,1.0447207577,-0.7043974467
11.0435176096,-0.3788614241,1.0521361715,-0.6732747475
11.0436176096,-0.4168771539,1.0580387438,-0.6411615899
11.0437176096,-0.4542100581,1.0623076469,-0.6080975888
11.0438176096,-0.4908631930,1.0649508486,-0.5740876556
11.0439176096,-0.5268447481,1.0660267976,-0.5391820496
11.0440000000,-0.5558831685,1.0657053082,-0.5098221397
11.0440505000,-0.5732259870,1.0647398488,-0.4915138618
11.0441176096,-0.5960401596,1.0629565230,-0.4669163635
11.0442176096,-0.6295042454,1.0593047658,-0.4298005203
11.0443176096,-0.6620439264,1.0541415392,-0.3920976128
11.0444176096,-0.6935933332,1.0474523002,-0.3538589670
11.0445176096,-0.7242062531,1.0392738453,-0.3150675923
11.0446176096,-0.7537937643,1.0295913723,-0.2757976080
11.0447176096,-0.7821895375,1.0183360729,-0.2361465355
11.0448176096,-0.8093991900,1.0055157368,-0.1961165468
11.0449176096,-0.8354538090,0.9911936551,-0.1557398461
11.0450000000,-0.8559665551,0.9782747563,-0.1223082012
11.0450505000,-0.8678832151,0.9696747321,-0.1017915170
11.0451176096,-0.8833375153,0.9577746575,-0.0744371422
11.0452176096,-0.9055582852,0.9391349659,-0.0335766807
11.0453176096,-0.9264683274,0.9191665913,0.0073017362
11.0454176096,-0.9460145110,0.8978813755,0.0481331354
11.0455176096,-0.9642509928,0.8752981441,0.0889528487
11.0456176096,-0.9811081352,0.8514384066,0.1296697286
11.0457176096,-0.9964379067,0.8262953797,0.1701425271
11.0458176096,-1.0102476687,0.7998755418,0.2103721269
11.0459176096,-1.0225868859,0.7722378244,0.2503490615
11.0460000000,-1.0315913027,0.7485998983,0.2829914043
11.0460505000,-1.0363490600,0.7336157393,0.3027333207
11.0461176096,-1.0421963510,0.7133291706,0.3288671804
11.0462176096,-1.0499427842,0.6824117349,0.3675310494
11.0463176096,-1.0561827489,0.6505415983,0.4056411506
11.0464176096,-1.0608835775,0.6177552659,0.4431283116
11.0465176096,-1.0640919222,0.5840508547,0.4800410675
11.0466176096,-1.0657675546,0.5494830584,0.5162844962
11.0467176096,-1.0658022652,0.5141081044,0.5516941608
11.0468176096,-1.0642040895,0.4779302187,0.5862738708
11.0469176096,-1.0610336781,0.4409954046,0.6200382735
11.0470000000,-1.0572204396,0.4100754219,0.6471450176
11.0470505000,-1.0541274666,0.3908858369,0.6632416297
11.0471176096,-1.0495174872,0.3651624592,0.6843550281
11.0472176096,-1.0416631574,0.3264627048,0.7152004526
11.0473176096,-1.0323256616,0.2873247589,0.7450009027
11.0474176096,-1.0214975461,0.2478044821,0.7736930640
11.0475176096,-1.0092111751,0.2078795570,0.8013316181
11.0476176096,-0.9954615793,0.1676299093,0.8278316701
11.0477176096,-0.9801961049,0.1271666017,0.8530295032
11.0478176096,-0.9634222934,0.0864909937,0.8769312997
11.0479176096,-0.9452031624,0.0456294711,0.8995736913
11.0480000000,-0.9291266601,0.0119232556,0.9172034045
11.0480505000,-0.9186326447,-0.0086815520,0.9273141966
11.0481176096,-0.9042356471,-0.0361015079,0.9403371549
11.0482176096,-0.8819225195,-0.0769565565,0.9588790760
11.0483176096,-0.8583651859,-0.1176715701,0.9760367560
11.0484176096,-0.8335824900,-0.1581794549,0.9917619449
11.0485176096,-0.8075878027,-0.1985197171,1.0061075199
11.0486176096,-0.7804121362,-0.2385988207,1.0190109570
11.0487176096,-0.7520660486,-0.2782670166,1.0303330652
11.0488176096,-0.7225554908,-0.3175260098,1.0400815006
11.0489176096,-0.6919366846,-0.3563728683,1.0483095529
11.0490000000,-0.6659344317,-0.3879643422,1.0538987739
11.0490505000,-0.6495651996,-0.4069883763,1.0565535759
11.0491176096,-0.6274745038,-0.4321179715,1.0595924753
11.0492176096,-0.5939469054,-0.4691878729,1.0631347783
11.0493176096,-0.5595949738,-0.5055598705,1.0651548442
11.0494176096,-0.5244611100,-0.5411653933,1.0656265033
11.0495176096,-0.4885377478,-0.5760553925,1.0645931402
11.0496176096,-0.4518873714,-0.6101363218,1.0620236931
11.0497176096,-0.4145822159,-0.6432415195,1.0578237354
11.0498176096,-0.3766257769,-0.6753755072,1.0520012841
11.0499176096,-0.3380593059,-0.7065592329,1.0446185388
11.0500000000,-0.3059120640,-0.7314424517,1.0373545157
11.0500505000,-0.2860477249,-0.7461195481,1.0321672730
11.0501176096,-0.2594753509,-0.7653048466,1.0247801975
11.0502176096,-0.2196082469,-0.7931994979,1.0128077448
11.0503176096,-0.1794565451,-0.8199398515,0.9993963966
11.0504176096,-0.1390800392,-0.8454658295,0.9845458687
11.0505176096,-0.0984513259,-0.8698324192,0.9682837452
11.0506176096,-0.0576552768,-0.8929596663,0.9506149430
11.0507176096,-0.0168153003,-0.9146882295,0.9315035297
11.0508176096,0.0240680715,-0.9350247893,0.9109567178
11.0509176096,0.0649745553,-0.9540111280,0.8890365727
11.0510000000,0.0985925021,-0.9685679566,0.8699754545
11.0510505000,0.1190636253,-0.9767639954,0.8577003701
11.0511176096,0.1462539888,-0.9872153617,0.8409613729
11.0512176096,0.1866638203,-1.0018787421,0.8152149218
11.0513176096,0.2267771294,-1.0150992669,0.7883221375
11.0514176096,0.2665254241,-1.0268340868,0.7603086627
11.0515176096,0.3059519603,-1.0371342305,0.7311822702
11.0516176096,0.3449618199,-1.0459449610,0.7009831411
11.0517176096,0.3833983648,-1.0531374264,0.6697390616
11.0518176096,0.4212641037,-1.0587194950,0.6374553913
11.0519176096,0.4585626707,-1.0627477079,0.6041850372
11.0520000000,0.4887631661,-1.0648614823,0.5760983162
11.0520505000,0.5068645057,-1.0653846991,0.5585201934
11.0521176096,0.5307192906,-1.0655824253,0.5348631347
11.0522176096,0.5657961257,-1.0648823636,0.4990862379
11.0523176096,0.6000384305,-1.0626606830,0.4626222525
11.0524176096,0.6333789737,-1.0588979934,0.4255190196
11.0525176096,0.6658705741,-1.0536339450,0.3877633709
11.0526176096,0.6974220681,-1.0468469770,0.3494249089
11.0527176096,0.7278663636,-1.0384574623,0.3105910987
11.0528176096,0.7572086453,-1.0284733130,0.2712646677
11.0529176096,0.7854759364,-1.0169576087,0.2314816723
11.0530000000,0.8078677061,-1.0063209162,0.1984532101
11.0530505000,0.8209672522,-0.9990951947,0.1781279425
11.0531176096,0.8380178727,-0.9890104793,0.1509926066
11.0532176096,0.8626613902,-0.9730486901,0.1103872999
11.0533176096,0.8860537100,-0.9557077670,0.0696540570
11.0534176096,0.9081386375,-0.9369945984,0.0288559610
11.0535176096,0.9289708741,-0.9169316913,-0.0120391827
11.0536176096,0.9484762665,-0.8955337962,-0.0529424703
11.0537176096,0.9665015643,-0.8727820889,-0.0937194754
11.0538176096,0.9830538746,-0.8486833754,-0.1343704992
11.0539176096,0.9981796805,-0.8232981013,-0.1748815791
11.0540000000,1.0095068430,-0.8014574918,-0.2080493512
11.0540505000,1.0156998501,-0.7875334390,-0.2281664111
11.0541176096,1.0234670514,-0.7686325844,-0.2548344670
11.0542176096,1.0340939439,-0.7397298930,-0.2943640510
11.0543176096,1.0432348977,-0.7097910844,-0.3334438133
11.0544176096,1.0508529254,-0.6788483242,-0.3720046011
11.0545176096,1.0569966578,-0.6469037035,-0.4100929543
11.0546176096,1.0616197341,-0.6140061397,-0.4476135944
11.0547176096,1.0646050288,-0.5802003484,-0.4844046804
11.0548176096,1.0659605380,-0.5454910401,-0.5204694979
11.0549176096,1.0657454457,-0.5099272380,-0.5558182077
11.0550000000,1.0643609347,-0.4800583596,-0.5843025751
11.0550505000,1.0627468821,-0.4614605500,-0.6012863321
11.0551176096,1.0601012380,-0.4364917653,-0.6236094727
11.0552176096,1.0551662461,-0.3988506641,-0.6563155820
11.0553176096,1.0487266338,-0.3606671193,-0.6880595146
11.0554176096,1.0407699999,-0.3219938968,-0.7187761032
11.0555176096,1.0313318335,-0.2828123682,-0.7485194652
11.0556176096,1.0204003069,-0.2431985054,-0.7772018015
11.0557176096,1.0079114503,-0.2032540621,-0.8046573882
11.0558176096,0.9938729862,-0.1629809684,-0.8308920178
11.0559176096,0.9783481947,-0.1224096970,-0.8559384977
11.0560000000,0.9644532600,-0.0888555560,-0.8755977040
11.0560505000,0.9552667981,-0.0682881571,-0.8869786410
11.0561176096,0.9425929434,-0.0408819669,-0.9017109765
11.0562176096,0.9228135560,0.0000244304,-0.9228379864
11.0563176096,0.9017296442,0.0409007214,-0.9426303656
11.0564176096,0.8793551956,0.0816812122,-0.9610364078
11.0565176096,0.8557073979,0.1224025420,-0.9781099399
11.0566176096,0.8308106766,0.1629727315,-0.9937834082
11.0567176096,0.8046635185,0.2032477840,-1.0079113026
11.0568176096,0.7772722499,0.2432288305,-1.0205010804
11.0569176096,0.7486950462,0.2829083791,-1.0316034254
11.0570000000,0.7243100017,0.3152689010,-1.0395789027
11.0570505000,0.7088868390,0.3348153206,-1.0437021596
11.0571176096,0.6880275506,0.3606739636,-1.0487015143
11.0572176096,0.6562796929,0.3988977260,-1.0551774188
11.0573176096,0.6236170906,0.4365232063,-1.0601402969
11.0574176096,0.5900780864,0.4734813354,-1.0635594218
11.0575176096,0.5556590673,0.5098214356,-1.0654805029
11.0576176096,0.5204171609,0.5454488940,-1.0658660549
11.0577176096,0.4844135311,0.5801984088,-1.0646119399
11.0578176096,0.4476521883,0.6140740072,-1.0617261955
11.0579176096,0.4101777443,0.6470922678,-1.0572700121
11.0580000000,0.3788482182,0.6735538187,-1.0524020368
11.0580505000,0.3594309114,0.6892371283,-1.0486680397
11.0581176096,0.3334191701,0.7097882688,-1.0432074389
11.0582176096,0.2943190443,0.7397714986,-1.0340905429
11.0583176096,0.2548269636,0.7686752602,-1.0235022238
11.0584176096,0.2150000506,0.7964371516,-1.0114372021
11.0585176096,0.1748144173,0.8231120068,-0.9979264241
11.0586176096,0.1343515868,0.8486163364,-0.9829679232
11.0587176096,0.0937265063,0.8727875687,-0.9665140751
11.0588176096,0.0529402877,0.8956320419,-0.9485723297
11.0589176096,0.0120174925,0.9171879947,-0.9292054872
11.0590000000,-0.0217011113,0.9339029299,-0.9122018185
11.0590505000,-0.0422892279,0.9434426942,-0.9011534663
11.0591176096,-0.0696712360,0.9556980874,-0.8860268515
11.0592176096,-0.1104383503,0.9730810613,-0.8626427110
11.0593176096,-0.1510176355,0.9890603372,-0.8380427017
11.0594176096,-0.1913414948,1.0035892542,-0.8122477594
11.0595176096,-0.2314506176,1.0167201849,-0.7852695673
11.0596176096,-0.2712509392,1.0283929028,-0.7571419636
11.0597176096,-0.3105904425,1.0384712051,-0.7278807626
11.0598176096,-0.3494710758,1.0469628189,-0.6974917431
11.0599176096,-0.3878918991,1.0539220830,-0.6660301838
11.0600000000,-0.4190967708,1.0584599336,-0.6393631628
11.0600505000,-0.4378621073,1.0604690010,-0.6226068937
11.0601176096,-0.4626329338,1.0626466211,-0.6000136873
11.0602176096,-0.4991393408,1.0649017207,-0.5657623800
11.0603176096,-0.5349054424,1.0656329944,-0.5307275520
11.0604176096,-0.5698629966,1.0648163068,-0.4949533102
11.0605176096,-0.6040635774,1.0624939540,-0.4584303766
11.0606176096,-0.6374142558,1.0586377299,-0.4212234741
11.0607176096,-0.6697480489,1.0531576050,-0.3834095561
11.0608176096,-0.7010696821,1.0460615725,-0.3449918904
11.0609176096,-0.7314019735,1.0374121703,-0.3060101967
11.0610000000,-0.7555557823,1.0291130544,-0.2735572721
11.0610505000,-0.7697697715,1.0232992608,-0.2535294893
11.0611176096,-0.7883276218,1.0150824230,-0.2267548012
11.0612176096,-0.8152651158,1.0018816727,-0.1866165568
11.0613176096,-0.8410174685,0.9872585379,-0.1462410694
11.0614176096,-0.8655257152,0.9712149187,-0.1056892035
11.0615176096,-0.8888448164,0.9537768851,-0.0649320687
11.0616176096,-0.9108964908,0.9349523527,-0.0240558619
11.0617176096,-0.9315230692,0.9147105558,0.0168125134
11.0618176096,-0.9507313668,0.8930585916,0.0576727752
11.0619176096,-0.9685646421,0.8700581042,0.0985065379
11.0620000000,-0.9821552860,0.8501286837,0.1320266023
11.0620505000,-0.9897511304,0.8373373399,0.1524137905
11.0621176096,-0.9993975830,0.8199207552,0.1794768278
11.0622176096,-1.0128492899,0.7931835230,0.2196657669
11.0623176096,-1.0248433420,0.7653321696,0.2595111723
11.0624176096,-1.0353386256,0.7363943538,0.2989442719
11.0625176096,-1.0443854956,0.7063761288,0.3380093668
11.0626176096,-1.0519317012,0.6753203812,0.3766113199
11.0627176096,-1.0578518131,0.6432600829,0.4145917302
11.0628176096,-1.0621537461,0.6102004033,0.4519533428
11.0629176096,-1.0648949089,0.5761931297,0.4887017792
11.0630000000,-1.0659461979,0.5475311708,0.5184150271
11.0630505000,-1.0658193961,0.5296221588,0.5361972374
11.0631176096,-1.0651517706,0.5055382280,0.5596135426
11.0632176096,-1.0631616866,0.4691521561,0.5940095305
11.0633176096,-1.0596533815,0.4321222259,0.6275311557
11.0634176096,-1.0546095717,0.3944978336,0.6601117381
11.0635176096,-1.0480686851,0.3562641362,0.6918045489
11.0636176096,-1.0400120985,0.3174927552,0.7225193433
11.0637176096,-1.0303648601,0.2782756053,0.7520892548
11.0638176096,-1.0191348328,0.2386151767,0.7805196562
11.0639176096,-1.0063852291,0.1985458697,0.8078393595
11.0640000000,-0.9947442373,0.1653189042,0.8294253331
11.0640505000,-0.9869131879,0.1448962477,0.8420169401
11.0641176096,-0.9760285084,0.1176468480,0.8583816605
11.0642176096,-0.9588859241,0.0769025846,0.8819833396
11.0643176096,-0.9403853089,0.0360783482,0.9043069607
11.0644176096,-0.9205357213,-0.0047619100,0.9252976313
11.0645176096,-0.8993580748,-0.0456517715,0.9450098463
11.0646176096,-0.8768700821,-0.0865012936,0.9633713757
11.0647176096,-0.8530581676,-0.1271729829,0.9802311505
11.0648176096,-0.8279289999,-0.1676673902,0.9955963901
11.0649176096,-0.8015424034,-0.2079725038,1.0095149071
11.0650000000,-0.7789017209,-0.2409331481,1.0198348691
11.0650505000,-0.7645050552,-0.2608999153,1.0254049705
11.0651176096,-0.7449859523,-0.2873526142,1.0323385664
11.0652176096,-0.7151834007,-0.3265306907,1.0417140915
11.0653176096,-0.6843804727,-0.3652132234,1.0495936962
11.0654176096,-0.6526112527,-0.4033310049,1.0559422575
11.0655176096,-0.6198760990,-0.4409314716,1.0608075706
11.0656176096,-0.5862264847,-0.4779194380,1.0641459227
11.0657176096,-0.5517121841,-0.5141318244,1.0658440085
11.0658176096,-0.5163377018,-0.5495721428,1.0659098446
11.0659176096,-0.4801507760,-0.5842525164,1.0644032924
11.0660000000,-0.4498024070,-0.6121542100,1.0619566170
11.0660505000,-0.4309334334,-0.6287618262,1.0596952597
11.0661176096,-0.4056180313,-0.6505714765,1.0561895078
11.0662176096,-0.3674888780,-0.6824866860,1.0499755641
11.0663176096,-0.3288624640,-0.7134028859,1.0422653499
11.0664176096,-0.2897929433,-0.7432556759,1.0330486192
11.0665176096,-0.2502600675,-0.7720994503,1.0223595178
11.0666176096,-0.2103415859,-0.7998476203,1.0101892062
11.0667176096,-0.1701433855,-0.8263352324,0.9964786179
11.0668176096,-0.1296671519,-0.8515682491,0.9812354011
11.0669176096,-0.0889415960,-0.8755811662,0.9645227622
11.0670000000,-0.0552982965,-0.8943668467,0.9496651432
11.0670505000,-0.0347006296,-0.9052004700,0.9399010997
11.0671176096,-0.0072698773,-0.9191958233,0.9264657006
11.0672176096,0.0336417615,-0.9392075085,0.9055657470
11.0673176096,0.0744752382,-0.9578619761,0.8833867379
11.0674176096,0.1151642036,-0.9751089972,0.8599447936
11.0675176096,0.1557465688,-0.9910020147,0.8352554460
11.0676176096,0.1961296133,-1.0054756276,0.8093460143
11.0677176096,0.2361667338,-1.0183869934,0.7822202595
11.0678176096,0.2758593083,-1.0297436579,0.7538843496
11.0679176096,0.3152018280,-1.0395974736,0.7243956456
11.0680000000,0.3472481786,-1.0465355685,0.6992873899
11.0680505000,0.3665795486,-1.0500199095,0.6834403609
11.0681176096,0.3921370996,-1.0541659355,0.6620288359
11.0682176096,0.4298824904,-1.0593642424,0.6294817520
11.0683176096,0.4669856584,-1.0630444679,0.5960588095
11.0684176096,0.5033777066,-1.0651778579,0.5618001513
11.0685176096,0.5391086958,-1.0658091333,0.5267004374
11.0686176096,0.5740844167,-1.0649035902,0.4908191735
11.0687176096,0.6081388664,-1.0623612671,0.4542224008
11.0688176096,0.6412762862,-1.0581901966,0.4169139104
11.0689176096,0.6735151704,-1.0524520481,0.3789368777
11.0690000000,0.6993048698,-1.0465336660,0.3472287962
11.0690505000,0.7145590620,-1.0421620482,0.3276029862
11.0691176096,0.7345272107,-1.0358558459,0.3013286352
11.0692176096,0.7636179748,-1.0254848422,0.2618668674
11.0693176096,0.7915958345,-1.0136556287,0.2220597942
11.0694176096,0.8183993630,-1.0003651070,0.1819657440
11.0695176096,0.8440834920,-0.9856427734,0.1415592814
11.0696176096,0.8685662212,-0.9694896674,0.1009234462
11.0697176096,0.8916862862,-0.9518632440,0.0601769578
11.0698176096,0.9134501749,-0.9327708544,0.0193206796
11.0699176096,0.9338976957,-0.9122750191,-0.0216226766
11.0700000000,0.9496807633,-0.8943606582,-0.0553201052
11.0700505000,0.9586397224,-0.8827686971,-0.0758710254
11.0701176096,0.9701149733,-0.8669271674,-0.1031878060
11.0702176096,0.9863211266,-0.8424947708,-0.1438263558
11.0703176096,1.0011055131,-0.8168760670,-0.1842294461
11.0704176096,1.0144231079,-0.7900940642,-0.2243290437
11.0705176096,1.0263257269,-0.7621587459,-0.2641669810
11.0706176096,1.0367555021,-0.7331067440,-0.3036487580
11.0707176096,1.0455793557,-0.7029591155,-0.3426202402
11.0708176096,1.0528050792,-0.6717214615,-0.3810836176
11.0709176096,1.0584880065,-0.6394480624,-0.4190399441
11.0710000000,1.0619694554,-0.6121424997,-0.4498269557
11.0710505000,1.0633304724,-0.5950156879,-0.4683147845
11.0711176096,1.0646442242,-0.5719422207,-0.4927020035
11.0712176096,1.0656092464,-0.5370009541,-0.5286082923
11.0713176096,1.0650503698,-0.5013177800,-0.5637325898
11.0714176096,1.0629455186,-0.4649384674,-0.5980070512
11.0715176096,1.0593358582,-0.4278520352,-0.6314838230
11.0716176096,1.0541960676,-0.3901253815,-0.6640706861
11.0717176096,1.0474406059,-0.3518401038,-0.6956005021
11.0718176096,1.0390774348,-0.3129992392,-0.7260781956
11.0719176096,1.0291693687,-0.2736409354,-0.7555284332
11.0720000000,1.0198429174,-0.2409144936,-0.7789284238
11.0720505000,1.0134080555,-0.2207431298,-0.7926649257
11.0721176096,1.0043692313,-0.1937926895,-0.8105765418
11.0722176096,0.9899527276,-0.1534231398,-0.8365295878
11.0723176096,0.9741317750,-0.1128639613,-0.8612678137
11.0724176096,0.9569104568,-0.0721770292,-0.8847334277
11.0725176096,0.9383133026,-0.0313319947,-0.9069813079
11.0726176096,0.9183512200,0.0095837052,-0.9279349252
11.0727176096,0.8969986432,0.0504397974,-0.9474384405
11.0728176096,0.8742625474,0.0912362501,-0.9654987975
11.0729176096,0.8502040937,0.1319565947,-0.9821606884
11.0730000000,0.8294257926,0.1653453500,-0.9947711426
11.0730505000,0.8161306750,0.1856282607,-1.0017589356
11.0731176096,0.7980535152,0.2125369600,-1.0105904752
11.0732176096,0.7703516436,0.2524648777,-1.0228165213
11.0733176096,0.7415689882,0.2920025690,-1.0335715572
11.0734176096,0.7117351975,0.3310810498,-1.0428162472
