time,p,q,v_a,v_b,v_c,i_a,i_b,i_c,p_kw,q_kw
12.138,0.0086,-0.0001,0.4622,0.3966,-0.8587,0.010517637626,0.04717223694,-0.057689874566,8.6,-0.1
12.139,0.0085,-0.0001,0.1563,0.6546,-0.8108,-0.01280374032,0.05835621217,-0.045552471851,8.5,-0.1
12.14,0.0085,-0.0001,-0.1729,0.8171,-0.6441,-0.034193317155,0.061088565109,-0.026895247954,8.5,-0.1
12.141,0.0085,0.0,-0.4774,0.8602,-0.3828,-0.050582623429,0.055011965388,-0.004429341959,8.5,0.0
12.142,0.0085,0.0,-0.7124,0.7775,-0.065,-0.059633243231,0.041030050135,0.018603193095,8.5,0.0
12.143,0.0085,0.0,-0.8435,0.5808,0.2628,-0.060062901614,0.021172928319,0.038889973294,8.5,0.0
12.144,0.0085,0.0,-0.8514,0.2989,0.5526,-0.051824590016,-0.001691942278,0.053516532294,8.5,0.0
12.145,0.0085,0.0,-0.7346,-0.0272,0.7619,-0.036114795524,-0.024265706979,0.060380502503,8.5,0.0
12.146,0.0085,0.0,-0.5102,-0.3497,0.86,-0.015207287827,-0.043287887872,0.058495175699,8.5,0.0
12.147,0.0085,0.0001,-0.2108,-0.6215,0.8323,0.007868651882,-0.056006443979,0.048137792097,8.5,0.1
12.148,0.0085,0.0001,0.1199,-0.8025,0.6827,0.029764161121,-0.060580833998,0.030816672877,8.5,0.1
12.149,0.0085,0.0001,0.4334,-0.8663,0.433,0.047299819391,-0.056356196719,0.009056377328,8.5,0.1
12.15,0.0085,0.0001,0.6838,-0.8032,0.1195,0.057934475526,-0.043963289466,-0.01397118606,8.5,0.1
12.151,0.0085,0.0001,0.8344,-0.6224,-0.2119,0.060140586962,-0.025225544732,-0.03491504223,8.5,0.1
12.152,0.0085,0.0001,0.8629,-0.3501,-0.5127,0.053626727955,-0.002886501078,-0.050740226877,8.5,0.1
12.153,0.0085,0.0002,0.765,-0.0261,-0.7388,0.039373262606,0.019799135004,-0.059172397609,8.5,0.2
12.154,0.0085,0.0002,0.5549,0.3022,-0.857,0.019478416217,0.039545812962,-0.059024229179,8.5,0.2
12.155,0.0085,0.0002,0.2631,0.5867,-0.8498,-0.003157509063,0.053514552656,-0.050357043593,8.5,0.2
12.156,0.0085,0.0002,-0.0676,0.7857,-0.7181,-0.025258363651,0.059717231862,-0.03445886821,8.5,0.2
12.157,0.0084,0.0002,-0.389,0.87,-0.481,-0.043644322126,0.057292456865,-0.013648134739,8.4,0.2
12.158,0.0084,0.0003,-0.6539,0.827,-0.173,-0.055683203682,0.046618807102,0.00906439658,8.4,0.3
12.159,0.0084,0.0003,-0.8235,0.6628,0.1607,-0.059660448743,0.029254100456,0.030406348287,8.4,0.3
12.16,0.0084,0.0003,-0.8727,0.4013,0.4714,-0.055019554941,0.007711271993,0.047308282948,8.4,0.3
12.161,0.0084,0.0003,-0.7942,0.0807,0.7135,-0.04244124353,-0.014898795572,0.057340039102,8.4,0.3
12.162,0.0084,0.0003,-0.5993,-0.2522,0.8515,-0.023749221562,-0.035310412471,0.059059634033,8.4,0.3
12.163,0.0084,0.0003,-0.3164,-0.5485,0.8649,-0.001652345513,-0.050572478961,0.052224824474,8.4,0.3
12.164,0.0084,0.0004,0.0132,-0.7649,0.7517,0.020644094505,-0.058477863256,0.037833768752,8.4,0.4
12.165,0.0084,0.0004,0.3413,-0.8695,0.5282,0.039904277483,-0.057888633511,0.017984356028,8.4,0.4
12.166,0.0084,0.0004,0.6199,-0.8469,0.2271,0.053336544432,-0.048905758184,-0.004430786248,8.4,0.4
12.167,0.0084,0.0004,0.8079,-0.7001,-0.1078,0.059004300392,-0.032854697442,-0.02614960295,8.4,0.4
12.168,0.0084,0.0004,0.8778,-0.4505,-0.4273,0.056109127243,-0.012087638663,-0.04402148858,8.4,0.4
12.169,0.0084,0.0004,0.8191,-0.1345,-0.6846,0.04510257056,0.01036678313,-0.055469353689,8.4,0.4
12.17,0.0084,0.0005,0.6403,0.2017,-0.842,0.027611375094,0.031250926141,-0.058862301235,8.4,0.5
12.171,0.0084,0.0005,0.3674,0.5088,-0.8762,0.006191068951,0.047553400936,-0.053744469887,8.4,0.5
12.172,0.0084,0.0005,0.0402,0.7418,-0.782,-0.016051401341,0.056941372273,-0.040889970932,8.4,0.5
12.173,0.0084,0.0005,-0.2934,0.8665,-0.5731,-0.035908064196,0.058088996302,-0.022180932106,8.4,0.5
12.174,0.0083,0.0005,-0.5845,0.8645,-0.2799,-0.050528272142,0.050858820239,-0.000330548097,8.3,0.5
12.175,0.0083,0.0006,-0.7905,0.7358,0.0547,-0.057822001547,0.036314594018,0.021507407529,8.3,0.6
12.176,0.0083,0.0006,-0.8809,0.4991,0.3818,-0.056754384925,0.016566237583,0.040188147342,8.3,0.6
12.177,0.0083,0.0006,-0.8424,0.1889,0.6535,-0.047492294479,-0.005531326962,0.053023621441,8.3,0.6
12.178,0.0083,0.0006,-0.6805,-0.1493,0.8298,-0.031382239596,-0.026785307118,0.058167546714,8.3,0.6
12.179,0.0083,0.0006,-0.4186,-0.4661,0.8847,-0.010760248819,-0.044123213582,0.054883462401,8.3,0.6
12.18,0.0083,0.0007,-0.0951,-0.715,0.8102,0.011382615224,-0.055038012166,0.043655396943,8.3,0.7
12.181,0.0083,0.0007,0.2427,-0.8595,0.6167,0.031833545699,-0.05795509602,0.02612155032,8.3,0.7
12.182,0.0083,0.0007,0.5455,-0.8781,0.3327,0.047627518984,-0.052464787893,0.00483726891,8.3,0.7
12.183,0.0083,0.0007,0.7686,-0.7681,-0.0005,0.056482457958,-0.039383038938,-0.01709941902,8.3,0.7
12.184,0.0083,0.0007,0.8794,-0.5454,-0.334,0.057133155497,-0.020629578387,-0.036503577109,8.3,0.7
12.185,0.0083,0.0007,0.8614,-0.2423,-0.6191,0.049512759738,0.001057845954,-0.050570605693,8.3,0.7
12.186,0.0083,0.0008,0.7171,0.0967,-0.8138,0.034755431656,0.022528249549,-0.057283681205,8.3,0.8
12.187,0.0083,0.0008,0.4675,0.422,-0.8894,0.015022597876,0.040678467144,-0.05570106502,8.3,0.8
12.188,0.0083,0.0008,0.1489,0.6859,-0.8348,-0.006817773676,0.052901211958,-0.046083438282,8.3,0.8
12.189,0.0083,0.0008,-0.1919,0.8497,-0.6578,-0.027608961195,0.057455733272,-0.029846772077,8.3,0.8
12.19,0.0082,0.0008,-0.5052,0.8892,-0.384,-0.04435897432,0.053710592048,-0.009351617729,8.200000000000001,0.8
12.191,0.0082,0.0009,-0.7449,0.7985,-0.0536,-0.054666185858,0.042227587841,0.012438598017,8.200000000000001,0.9
12.192,0.0082,0.0009,-0.8757,0.5906,0.2852,-0.057059344201,0.024677661514,0.032381682687,8.200000000000001,0.9
12.193,0.0082,0.0009,-0.8784,0.2958,0.5826,-0.05120622755,0.003601247754,0.047604979797,8.200000000000001,0.9
12.194,0.0082,0.0009,-0.7524,-0.0426,0.7951,-0.037962026464,-0.017954556105,0.055916582569,8.200000000000001,0.9
12.195,0.0082,0.0009,-0.516,-0.3753,0.8913,-0.019249028391,-0.036872939073,0.056121967463,8.200000000000001,0.9
12.196,0.0082,0.0009,-0.2036,-0.6534,0.8571,0.002218097487,-0.050417740367,0.04819964288,8.200000000000001,0.9
12.197,0.0082,0.001,0.139,-0.8361,0.6971,0.023324528707,-0.056632230824,0.033307702117,8.200000000000001,1.0
12.198,0.0082,0.001,0.4617,-0.8964,0.4348,0.041009160662,-0.05462640072,0.013617240058,8.200000000000001,1.0
12.199,0.0082,0.001,0.7171,-0.8254,0.1083,0.052712813821,-0.04470796149,-0.00800485233,8.200000000000001,1.0
12.2,0.0082,0.001,0.8676,-0.6332,-0.2344,0.056752701956,-0.028335815156,-0.028416886799,8.200000000000001,1.0
12.201,0.0082,0.001,0.8912,-0.348,-0.5432,0.052566045315,-0.00790279412,-0.044663251194,8.200000000000001,1.0
12.202,0.0082,0.001,0.7841,-0.0113,-0.7728,0.04078666111,0.013618384257,-0.054405045366,8.200000000000001,1.0
12.203,0.0082,0.0011,0.5618,0.3275,-0.8894,0.023145162511,0.033111079954,-0.056256242465,8.200000000000001,1.1
12.204,0.0082,0.0011,0.2569,0.6188,-0.8757,0.002210697345,0.047766706001,-0.049977403346,8.200000000000001,1.1
12.205,0.0082,0.0011,-0.0862,0.8198,-0.7336,-0.016794856743,0.054626372514,-0.037831515772,8.200000000000001,1.1
12.206,0.008,0.0014,-0.4171,0.9009,-0.4837,-0.031700066205,0.055132160525,-0.02343209432,8.0,1.4
12.207,0.0078,0.002,-0.6873,0.85,-0.1626,-0.043959180015,0.050693920883,-0.006734740869,7.8,2.0
12.208,0.0076,0.0026,-0.8572,0.6744,0.1828,-0.052584744081,0.039856533107,0.012728210974,7.6,2.6
12.209,0.0075,0.0028,-0.9016,0.3997,0.5019,-0.054355950387,0.022418036558,0.031937913829,7.5,2.8
12.21,0.0075,0.0027,-0.814,0.0661,0.7479,-0.048438306161,0.002482972039,0.045955334122,7.5,2.7
12.211,0.0075,0.0028,-0.6068,-0.2776,0.8845,-0.036411752261,-0.017180177909,0.05359193017,7.5,2.8
12.212,0.0074,0.003,-0.3105,-0.5811,0.8916,-0.019285767008,-0.034853813078,0.054139580086,7.4,3.0
12.213,0.0074,0.0031,0.0317,-0.7997,0.768,4.706894e-06,-0.047469387088,0.047464680194,7.4,3.1
12.214,0.0073,0.0033,0.3697,-0.9014,0.5316,0.01955250429,-0.053963218458,0.034410714168,7.3,3.3
12.215,0.0072,0.0034,0.6539,-0.8709,0.217,0.037091290441,-0.053204900743,0.016113610302,7.2,3.4
12.216,0.0072,0.0034,0.8426,-0.7127,-0.1298,0.049614721737,-0.044653246318,-0.004961475419,7.2,3.4
12.217,0.0073,0.0034,0.9079,-0.4498,-0.4581,0.054689136844,-0.029616113774,-0.02507302307,7.3,3.4
12.218,0.0073,0.0034,0.8401,-0.1205,-0.7196,0.05232785842,-0.011894600297,-0.040433258123,7.3,3.4
12.219,0.0072,0.0037,0.649,0.2269,-0.8758,0.04309118468,0.007853055803,-0.050944240483,7.2,3.7
12.22,0.0071,0.0038,0.3624,0.5415,-0.9039,0.02737874236,0.027387439764,-0.054766182124,7.1000000000000005,3.8
12.221,0.0071,0.0039,0.0223,0.7771,-0.7994,0.007135239667,0.043391722864,-0.050526962531,7.1000000000000005,3.9
12.222,0.0071,0.0038,-0.3216,0.899,-0.5775,-0.012783887369,0.052636927097,-0.039853039727,7.1000000000000005,3.8
12.223,0.0071,0.004,-0.6187,0.8893,-0.2706,-0.031205741576,0.054929097276,-0.023723355701,7.1000000000000005,4.0
12.224,0.007,0.0041,-0.8255,0.7491,0.0764,-0.045617361346,0.049573326648,-0.003955965302,7.0,4.1000000000000005
12.225,0.007,0.0042,-0.9116,0.499,0.4126,-0.053713393463,0.036767544154,0.016945849309,7.0,4.2
12.226,0.007,0.0042,-0.864,0.1753,0.6888,-0.054409294858,0.019801491143,0.034607803715,7.0,4.2
12.227,0.0069,0.0043,-0.6897,-0.1745,0.8642,-0.047662396506,-0.000439795528,0.048102192034,6.8999999999999995,4.3
12.228,0.0069,0.0044,-0.4141,-0.4991,0.9132,-0.033606370799,-0.021249010183,0.054855380982,6.8999999999999995,4.4
12.229,0.0069,0.0044,-0.0774,-0.7509,0.8283,-0.014681416288,-0.038742251462,0.053423667751,6.8999999999999995,4.4
12.23,0.0069,0.0044,0.2711,-0.8928,0.6218,0.006244235011,-0.050509190252,0.044264955241,6.8999999999999995,4.4
12.231,0.0069,0.0044,0.5802,-0.904,0.3238,0.025737583087,-0.055212345334,0.029474762247,6.8999999999999995,4.4
12.232,0.0068,0.0045,0.8045,-0.7825,-0.022,0.04186836893,-0.052622620476,0.010754251546,6.8,4.5
12.233,0.0068,0.0047,0.9111,-0.5461,-0.365,0.052560274267,-0.041958425896,-0.010601848371,6.8,4.7
12.234,0.0068,0.0047,0.8841,-0.2293,-0.6549,0.055211080152,-0.024724952042,-0.03048612811,6.8,4.7
12.235,0.0068,0.0046,0.7274,0.1216,-0.849,0.049822902444,-0.004393176868,-0.045429725576,6.8,4.6
12.236,0.0068,0.0046,0.4638,0.4551,-0.9188,0.037473130389,0.016441577963,-0.053914708352,6.8,4.6
12.237,0.0068,0.0046,0.1317,0.7222,-0.8539,0.01945997611,0.035178834005,-0.054638810114,6.8,4.6
12.238,0.0068,0.0047,-0.22,0.8837,-0.6637,-0.001576451598,0.048688313775,-0.047111862177,6.8,4.7
12.239,0.0068,0.0046,-0.54,0.9158,-0.3758,-0.022113010048,0.05481724162,-0.032704231572,6.8,4.6
12.24,0.0068,0.0046,-0.7811,0.8136,-0.0325,-0.039305819503,0.053040874097,-0.013735054594,6.8,4.6
12.241,0.0068,0.0046,-0.908,0.5919,0.3161,-0.050968698643,0.043607224275,0.007361474368,6.8,4.6
12.242,0.0068,0.0046,-0.9018,0.2831,0.6187,-0.055158265394,0.027612319107,0.027545946287,6.8,4.6
12.243,0.0068,0.0046,-0.7633,-0.0675,0.8309,-0.051076983539,0.007594372173,0.043482611365,6.8,4.6
12.244,0.0068,0.0046,-0.5127,-0.4087,0.9214,-0.039601518865,-0.013266011858,0.052867530723,6.8,4.6
12.245,0.0068,0.0046,-0.1866,-0.6903,0.8769,-0.022458917547,-0.03219698453,0.054655902077,6.8,4.6
12.246,0.0068,0.0047,0.1672,-0.8709,0.7037,-0.001852197479,-0.046642747977,0.048494945456,6.8,4.7
12.247,0.0068,0.0046,0.4969,-0.9239,0.427,0.019139887441,-0.054211569498,0.035071682057,6.8,4.6
12.248,0.0068,0.0046,0.754,-0.8414,0.0874,0.037097824673,-0.053660770945,0.016562946272,6.8,4.6
12.249,0.0068,0.0046,0.9008,-0.6354,-0.2654,0.049460860436,-0.045322528922,-0.004138331514,6.8,4.6
12.25,0.0068,0.0046,0.9156,-0.3358,-0.5797,0.054709632103,-0.030446251102,-0.024263381002,6.8,4.6
12.251,0.0068,0.0047,0.796,0.0133,-0.8093,0.051995992011,-0.010963475961,-0.041032516049,6.8,4.7
12.252,0.0068,0.0046,0.5594,0.3609,-0.9203,0.041537184894,0.010209106503,-0.051746291397,6.8,4.6
12.253,0.0068,0.0046,0.2405,0.656,-0.8965,0.025029112013,0.029685650825,-0.054714762838,6.8,4.6
12.254,0.0068,0.0046,-0.1141,0.8552,-0.741,0.005040227148,0.044666985625,-0.049707212773,6.8,4.6
12.255,0.0068,0.0046,-0.4524,0.9291,-0.4766,-0.015700286184,0.053202839185,-0.037502553001,6.8,4.6
12.256,0.0068,0.0047,-0.7247,0.8667,-0.142,-0.034293346146,0.053998690769,-0.019705344623,6.8,4.7
12.257,0.0068,0.0046,-0.891,0.6771,0.2138,-0.047831207268,0.046787753945,0.001043453324,6.8,4.6
12.258,0.0068,0.0046,-0.9267,0.388,0.5387,-0.054220259036,0.032731158617,0.021489100419,6.8,4.6
12.259,0.0068,0.0046,-0.8265,0.0416,0.7849,-0.052674200082,0.014011152792,0.038663047291,6.8,4.6
12.26,0.0068,0.0046,-0.6049,-0.3113,0.9161,-0.043477126571,-0.006761642529,0.0502387691,6.8,4.6
12.261,0.0068,0.0047,-0.2943,-0.6188,0.9131,-0.027849506371,-0.026655381179,0.05450488755,6.8,4.7
12.262,0.0068,0.0046,0.0598,-0.8359,0.7761,-0.008088436288,-0.042626990404,0.050715426692,6.8,4.6
12.263,0.0068,0.0046,0.4054,-0.9305,0.525,0.012756444336,-0.05223849686,0.039482052524,6.8,4.6
12.264,0.0068,0.0046,0.6919,-0.8886,0.1966,0.031632948498,-0.054182028417,0.022549079919,6.8,4.6
12.265,0.0068,0.0046,0.8772,-0.7162,-0.1609,0.045911065361,-0.048233441412,0.002322376051,6.8,4.6
12.266,0.0068,0.0046,0.9338,-0.4386,-0.4953,0.053501523176,-0.035184706777,-0.018316816398,6.8,4.6
12.267,0.0068,0.0046,0.8535,-0.0962,-0.7572,0.053201733959,-0.016941924702,-0.036259809257,6.8,4.6
12.268,0.0068,0.0046,0.6478,0.2606,-0.9083,0.045082243462,0.003714826097,-0.048797069559,6.8,4.6
12.269,0.0068,0.0046,0.3467,0.5795,-0.9263,0.030410279685,0.023745704679,-0.054155984364,6.8,4.6
12.27,0.0068,0.0046,-0.0055,0.8138,-0.8082,0.011300619649,0.040308375524,-0.051608995172,6.8,4.6
12.271,0.0068,0.0046,-0.3574,0.9288,-0.5715,-0.00950473084,0.050989691879,-0.041484961039,6.8,4.6
12.272,0.0068,0.0046,-0.6571,0.9077,-0.2506,-0.02890621915,0.054161998291,-0.025255779141,6.8,4.6
12.273,0.0068,0.0046,-0.8607,0.7533,0.1075,-0.044000132134,0.049369551869,-0.005369419735,6.8,4.6
12.274,0.0068,0.0046,-0.9382,0.4882,0.4501,-0.052613769352,0.037371689198,0.015242080154,6.8,4.6
12.275,0.0068,0.0046,-0.8781,0.1511,0.727,-0.053533061193,0.019914176518,0.033618884675,6.8,4.6
12.276,0.0068,0.0046,-0.6891,-0.2084,0.8974,-0.04660006637,-0.000484448263,0.047084514633,6.8,4.6
12.277,0.0068,0.0046,-0.3987,-0.5377,0.9364,-0.032816979671,-0.020805815671,0.053622795342,6.8,4.6
12.278,0.0068,0.0046,-0.0495,-0.7883,0.8379,-0.014247215356,-0.038026414761,0.052273630117,6.8,4.6
12.279,0.0068,0.0046,0.3072,-0.9235,0.6163,0.00636825451,-0.049642351386,0.043274096876,6.8,4.6
12.28,0.0068,0.0046,0.6192,-0.9232,0.304,0.026043131899,-0.053986897377,0.027943765478,6.8,4.6
12.281,0.0068,0.0046,0.8406,-0.7874,-0.0532,0.04190692876,-0.050412849212,0.008505920453,6.8,4.6
12.282,0.0068,0.0046,0.9387,-0.5359,-0.4029,0.051605397477,-0.039432943722,-0.012172453755,6.8,4.6
12.283,0.0068,0.0046,0.8991,-0.2054,-0.6938,0.053711191386,-0.022685001586,-0.031026189799,6.8,4.6
12.284,0.0068,0.0046,0.7275,0.1556,-0.8831,0.047943748048,-0.002643877494,-0.045299870554,6.8,4.6
12.285,0.0068,0.0046,0.4489,0.494,-0.9429,0.035157261024,0.017770308356,-0.05292756938,6.8,4.6
12.286,0.0068,0.0046,0.1041,0.7603,-0.8644,0.017214836208,0.035575099771,-0.052789935979,6.8,4.6
12.287,0.0068,0.0046,-0.2564,0.9152,-0.6588,-0.003242053596,0.048142909667,-0.044900856071,6.8,4.6
12.288,0.0068,0.0046,-0.5795,0.9359,-0.3564,-0.023190651207,0.053626368622,-0.030435717415,6.8,4.6
12.289,0.0068,0.0046,-0.8179,0.8192,-0.0013,-0.039709544464,0.051241762771,-0.011532218307,6.8,4.6
12.29,0.0068,0.0046,-0.9364,0.5821,0.3543,-0.050396235966,0.041349650132,0.009046585834,6.8,4.6
12.291,0.0068,0.0046,-0.9175,0.2594,0.6582,-0.053686720052,0.025395327135,0.028291392917,6.8,4.6
12.292,0.0068,0.0046,-0.764,-0.1017,0.8657,-0.049094427309,0.005724120391,0.043370306918,6.8,4.6
12.293,0.0068,0.0046,-0.4981,-0.4482,0.9463,-0.037303824487,-0.014763628526,0.052067453013,6.8,4.6
12.294,0.0068,0.0046,-0.1589,-0.7291,0.8881,-0.02005689339,-0.033063114349,0.053120007739,6.8,4.6
12.295,0.0068,0.0046,0.2039,-0.9033,0.6994,0.000119541934,-0.046502597194,0.04638305526,6.8,4.6
12.296,0.0068,0.0046,0.5371,-0.9449,0.4078,0.020270465802,-0.053113836845,0.032843371043,6.8,4.6
12.297,0.0068,0.0046,0.7917,-0.8478,0.0562,0.037432972867,-0.051924414217,0.01449144135,6.8,4.6
12.298,0.0068,0.0046,0.9302,-0.6262,-0.304,0.049084689395,-0.043116196259,-0.005968493135,6.8,4.6
12.299,0.0068,0.0046,0.9323,-0.3124,-0.6199,0.053524375936,-0.027992760022,-0.025531615914,6.8,4.6
12.3,0.0068,0.0046,0.7974,0.0476,-0.845,0.050109905557,-0.008775290509,-0.041334615047,6.8,4.6
12.301,0.0068,0.0046,0.5453,0.4009,-0.9462,0.039345082496,0.01171739882,-0.051062481315,6.8,4.6
12.302,0.0068,0.0046,0.2129,0.6956,-0.9085,0.022814584206,0.030473712111,-0.053288296317,6.8,4.6
12.303,0.0068,0.0046,-0.151,0.8884,-0.7374,0.002953632214,0.044738751496,-0.04769238371,6.8,4.6
12.304,0.0068,0.0046,-0.4931,0.9509,-0.4578,-0.017319824773,0.052426095065,-0.035106270292,6.8,4.6
12.305,0.0068,0.0046,-0.7631,0.8739,-0.1108,-0.035035591183,0.052416795136,-0.017381203953,6.8,4.6
12.306,0.0068,0.0046,-0.9212,0.6684,0.2528,-0.047598329823,0.044716835123,0.0028814947,6.8,4.6
12.307,0.0068,0.0046,-0.9442,0.3647,0.5795,-0.053166477823,0.030460595494,0.022705882329,6.8,4.6
12.308,0.0068,0.0046,-0.8286,0.0071,0.8215,-0.050928189001,0.011746854323,0.039181334678,6.8,4.6
12.309,0.0068,0.0046,-0.5912,-0.3518,0.9429,-0.04121963011,-0.00867493022,0.04989456033,6.8,4.6
12.31,0.0068,0.0046,-0.2668,-0.6592,0.926,-0.025469784284,-0.027810073329,0.053279857614,6.8,4.6
12.311,0.0068,0.0046,0.097,-0.8701,0.7731,-0.005991424718,-0.042852809823,0.04884423454,6.8,4.6
12.312,0.0068,0.0046,0.4468,-0.9534,0.5065,0.014354019983,-0.05159632823,0.037242308247,6.8,4.6
12.313,0.0068,0.0046,0.7313,-0.8966,0.1654,0.032577997827,-0.052760625622,0.020182627795,6.8,4.6
12.314,0.0068,0.0046,0.9085,-0.7082,-0.2003,0.04600736362,-0.04618095517,0.000173591549,6.8,4.6
12.315,0.0068,0.0046,0.9524,-0.4155,-0.5369,0.052675417043,-0.03282835742,-0.019847059623,6.8,4.6
12.316,0.0068,0.0046,0.8565,-0.0617,-0.7948,0.051607612231,-0.014666473145,-0.036941139087,6.8,4.6
12.317,0.0068,0.0046,0.6346,0.3016,-0.9362,0.042965515674,0.005634794932,-0.048600310606,6.8,4.6
12.318,0.0068,0.0046,0.3194,0.6208,-0.9402,0.028024173967,0.025092504216,-0.053116678182,6.8,4.6
12.319,0.0068,0.0046,-0.043,0.849,-0.806,0.008982306857,0.040851465037,-0.049833771895,6.8,4.6
12.32,0.0068,0.0046,-0.3993,0.9527,-0.5534,-0.011362863112,0.050602732417,-0.039239869305,6.8,4.6
12.321,0.0068,0.0046,-0.6973,0.9166,-0.2193,-0.030025196099,0.052919927318,-0.022894731219,6.8,4.6
12.322,0.0068,0.0046,-0.8931,0.7458,0.1473,-0.044266783081,0.047468121328,-0.003201338247,6.8,4.6
12.323,0.0068,0.0046,-0.9578,0.4654,0.4924,-0.052000593078,0.035053268414,0.016947324664,6.8,4.6
12.324,0.0068,0.0046,-0.8819,0.1164,0.7655,-0.052096704852,0.017502344045,0.034594360807,6.8,4.6
12.325,0.0068,0.0046,-0.6764,-0.25,0.9264,-0.044546148225,-0.002606254504,0.047152402729,6.8,4.6
12.326,0.0068,0.0046,-0.3714,-0.5798,0.9513,-0.030461163392,-0.022320376879,0.052781540271,6.8,4.6
12.327,0.0068,0.0046,-0.0117,-0.8247,0.8364,-0.011912627891,-0.038746421773,0.050659049665,6.8,4.6
12.328,0.0068,0.0046,0.35,-0.9486,0.5986,0.008373853838,-0.049474610206,0.041100756368,6.8,4.6
12.329,0.0068,0.0046,0.6605,-0.9332,0.2727,0.027419056767,-0.05293321879,0.025514162023,6.8,4.6
12.33,0.0068,0.0046,0.8741,-0.7807,-0.0934,0.042427731931,-0.048618577216,0.006190845285,6.8,4.6
12.331,0.0068,0.0046,0.9595,-0.5134,-0.4461,0.051198391477,-0.037168383071,-0.014030008407,6.8,4.6
12.332,0.0068,0.0046,0.9039,-0.1705,-0.7334,0.052446553526,-0.020268155225,-0.032178398301,6.8,4.6
12.333,0.0068,0.0046,0.7155,0.1977,-0.9132,0.045993642458,-0.000403256825,-0.045590385633,6.8,4.6
12.334,0.0068,0.0046,0.4219,0.5371,-0.9589,0.032792454093,0.01950734187,-0.052299795964,6.8,4.6
12.335,0.0068,0.0046,0.0661,0.7978,-0.8638,0.014785844481,0.036540365992,-0.051326210473,6.8,4.6
12.336,0.0068,0.0046,-0.2997,0.9414,-0.6417,-0.005379338746,0.048197117979,-0.042817779233,6.8,4.6
12.337,0.0068,0.0046,-0.6217,0.9469,-0.3252,-0.024741142536,0.052769851502,-0.028028708966,6.8,4.6
12.338,0.0068,0.0046,-0.8525,0.8132,0.0393,-0.040457686981,0.049592031524,-0.009134344543,6.8,4.6
12.339,0.0068,0.0046,-0.9583,0.56,0.3983,-0.050224323836,0.039135222663,0.011089101173,6.8,4.6
12.34,0.0068,0.0046,-0.9233,0.2244,0.6989,-0.052611114071,0.022938736328,0.029672377743,6.8,4.6
12.341,0.0068,0.0046,-0.7527,-0.1444,0.8971,-0.047271765007,0.003383203637,0.043888561371,6.8,4.6
12.342,0.0068,0.0046,-0.4714,-0.4922,0.9635,-0.034994035225,-0.016658795595,0.051652830821,6.8,4.6
12.343,0.0068,0.0046,-0.1206,-0.7678,0.8885,-0.017583913884,-0.034244412294,0.051828326177,6.8,4.6
12.344,0.0068,0.0046,0.248,-0.9308,0.6828,0.002399812527,-0.046792630715,0.044392818188,6.8,4.6
12.345,0.0068,0.0046,0.5804,-0.9571,0.3767,0.022021446408,-0.052463065161,0.030441618752,6.8,4.6
12.346,0.0068,0.0046,0.8277,-0.8428,0.0151,0.038399444887,-0.050425996723,0.012026551835,6.8,4.6
12.347,0.0068,0.0046,0.9535,-0.6046,-0.3489,0.049129687948,-0.04098417199,-0.008145515958,6.8,4.6
12.348,0.0068,0.0046,0.9392,-0.2773,-0.6619,0.052638792832,-0.025528136666,-0.027110656166,6.8,4.6
12.349,0.0068,0.0046,0.7869,0.0908,-0.8777,0.048415118738,-0.006331378097,-0.042083740641,6.8,4.6
12.35,0.0068,0.0046,0.5189,0.4458,-0.9647,0.037083336106,0.013784352609,-0.050867688715,6.8,4.6
12.351,0.0068,0.0046,0.1745,0.7355,-0.91,0.020311886904,0.031863992846,-0.052175879751,6.8,4.6
12.352,0.0068,0.0046,-0.1958,0.9173,-0.7215,0.000567170912,0.045253376595,-0.045820547507,6.8,4.6
12.353,0.0068,0.0046,-0.5375,0.9644,-0.4269,-0.019249350567,0.05198890337,-0.032739552803,6.8,4.6
12.354,0.0068,0.0046,-0.8004,0.8698,-0.0694,-0.036227609322,0.051085331551,-0.014857722229,6.8,4.6
12.355,0.0068,0.0046,-0.9458,0.6473,0.2985,-0.047876087637,0.042679571922,0.005196515714,6.8,4.6
12.356,0.0068,0.0046,-0.9523,0.3296,0.6227,-0.052487091921,0.028009781935,0.024477309986,6.8,4.6
12.357,0.0068,0.0046,-0.8189,-0.0367,0.8556,-0.049386877175,0.009233092307,0.040153784869,6.8,4.6
12.358,0.0068,0.0046,-0.5651,-0.3978,0.9629,-0.039034094592,-0.010891323144,0.049925417735,6.8,4.6
12.359,0.0068,0.0046,-0.2281,-0.7006,0.9287,-0.02295211492,-0.029407413418,0.052359528338,6.8,4.6
12.36,0.0068,0.0046,0.1425,-0.9005,0.758,-0.003505158319,-0.043596232698,0.047101391017,6.8,4.6
12.361,0.0068,0.0046,0.4924,-0.9682,0.4758,0.016448959012,-0.051375138201,0.034926179189,6.8,4.6
12.362,0.0068,0.0046,0.7701,-0.8937,0.1236,0.033978642136,-0.051603673481,0.017625031345,6.8,4.6
12.363,0.0068,0.0046,0.9347,-0.6877,-0.247,0.046509333838,-0.044251097028,-0.002258236811,6.8,4.6
12.364,0.0068,0.0046,0.962,-0.3806,-0.5814,0.052201910658,-0.030400724964,-0.021801185694,6.8,4.6
12.365,0.0068,0.0046,0.8479,-0.0174,-0.8305,0.050222853135,-0.012090363946,-0.038132489189,6.8,4.6
