All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
12.3281,0.3899,-0.9537,0.5638
12.3282,0.4234,-0.9569,0.5335
12.3283,0.4563,-0.9587,0.5024
12.3284,0.4885,-0.9591,0.4706
12.3285,0.5200,-0.9581,0.4381
12.3286,0.5509,-0.9558,0.4049
12.3287,0.5808,-0.9519,0.3711
12.3288,0.6098,-0.9466,0.3368
12.3289,0.6380,-0.9398,0.3019
12.3290,0.6605,-0.9332,0.2727
12.3291,0.6737,-0.9285,0.2548
12.3291,0.6910,-0.9217,0.2307
12.3292,0.7162,-0.9108,0.1946
12.3293,0.7403,-0.8986,0.1583
12.3294,0.7633,-0.8850,0.1217
12.3295,0.7853,-0.8702,0.0849
12.3296,0.8061,-0.8541,0.0480
12.3297,0.8257,-0.8367,0.0110
12.3298,0.8440,-0.8180,-0.0260
12.3299,0.8610,-0.7981,-0.0630
12.3300,0.8741,-0.7807,-0.0934
12.3301,0.8815,-0.7695,-0.1119
12.3301,0.8908,-0.7543,-0.1365
12.3302,0.9039,-0.7309,-0.1731
12.3303,0.9158,-0.7064,-0.2094
12.3304,0.9262,-0.6809,-0.2453
12.3305,0.9353,-0.6544,-0.2809
12.3306,0.9431,-0.6270,-0.3162
12.3307,0.9495,-0.5985,-0.3509
12.3308,0.9543,-0.5692,-0.3851
12.3309,0.9577,-0.5389,-0.4188
12.3310,0.9595,-0.5134,-0.4461
12.3311,0.9598,-0.4974,-0.4624
12.3311,0.9599,-0.4759,-0.4839
12.3312,0.9590,-0.4434,-0.5156
12.3313,0.9567,-0.4103,-0.5464
12.3314,0.9531,-0.3766,-0.5765
12.3315,0.9481,-0.3423,-0.6058
12.3316,0.9417,-0.3075,-0.6342
12.3317,0.9338,-0.2723,-0.6615
12.3318,0.9245,-0.2366,-0.6879
12.3319,0.9138,-0.2005,-0.7133
12.3320,0.9039,-0.1705,-0.7334
12.3321,0.8973,-0.1521,-0.7452
12.3321,0.8879,-0.1275,-0.7605
12.3322,0.8732,-0.0907,-0.7825
12.3323,0.8572,-0.0537,-0.8035
12.3324,0.8400,-0.0168,-0.8232
12.3325,0.8215,0.0203,-0.8418
12.3326,0.8018,0.0573,-0.8592
12.3327,0.7809,0.0942,-0.8752
12.3328,0.7588,0.1310,-0.8898
12.3329,0.7356,0.1677,-0.9032
12.3330,0.7155,0.1977,-0.9132
12.3331,0.7028,0.2158,-0.9186
12.3331,0.6855,0.2399,-0.9254
12.3332,0.6590,0.2757,-0.9347
12.3333,0.6316,0.3110,-0.9426
12.3334,0.6033,0.3458,-0.9491
12.3335,0.5742,0.3801,-0.9543
12.3336,0.5441,0.4140,-0.9581
12.3337,0.5132,0.4471,-0.9604
12.3338,0.4816,0.4796,-0.9612
12.3339,0.4491,0.5114,-0.9606
12.3340,0.4219,0.5371,-0.9589
12.3341,0.4049,0.5523,-0.9573
12.3341,0.3822,0.5724,-0.9546
12.3342,0.3479,0.6017,-0.9496
12.3343,0.3131,0.6302,-0.9434
12.3344,0.2779,0.6578,-0.9357
12.3345,0.2423,0.6844,-0.9267
12.3346,0.2063,0.7100,-0.9163
12.3347,0.1700,0.7346,-0.9045
12.3348,0.1334,0.7580,-0.8913
12.3349,0.0965,0.7803,-0.8768
12.3350,0.0661,0.7978,-0.8638
12.3351,0.0474,0.8079,-0.8553
12.3351,0.0225,0.8209,-0.8435
12.3352,-0.0146,0.8396,-0.8251
12.3353,-0.0516,0.8571,-0.8055
12.3354,-0.0885,0.8733,-0.7848
12.3355,-0.1254,0.8883,-0.7629
12.3356,-0.1621,0.9020,-0.7399
12.3357,-0.1985,0.9143,-0.7157
12.3358,-0.2347,0.9251,-0.6905
12.3359,-0.2705,0.9347,-0.6642
12.3360,-0.2997,0.9414,-0.6417
12.3361,-0.3173,0.9449,-0.6275
12.3361,-0.3407,0.9490,-0.6084
12.3362,-0.3751,0.9543,-0.5792
12.3363,-0.4090,0.9582,-0.5492
12.3364,-0.4422,0.9607,-0.5184
12.3365,-0.4749,0.9618,-0.4869
12.3366,-0.5069,0.9615,-0.4546
12.3367,-0.5381,0.9598,-0.4217
12.3368,-0.5685,0.9565,-0.3881
12.3369,-0.5980,0.9518,-0.3538
12.3370,-0.6217,0.9469,-0.3252
12.3371,-0.6357,0.9432,-0.3075
12.3371,-0.6540,0.9378,-0.2837
12.3372,-0.6808,0.9289,-0.2481
12.3373,-0.7065,0.9186,-0.2121
12.3374,-0.7312,0.9070,-0.1758
12.3375,-0.7549,0.8941,-0.1392
12.3376,-0.7775,0.8799,-0.1024
12.3377,-0.7988,0.8643,-0.0655
12.3378,-0.8189,0.8474,-0.0284
12.3379,-0.8379,0.8292,0.0087
12.3380,-0.8525,0.8132,0.0393
12.3381,-0.8609,0.8029,0.0580
12.3381,-0.8715,0.7888,0.0828
12.3382,-0.8866,0.7669,0.1197
12.3383,-0.9005,0.7440,0.1564
12.3384,-0.9129,0.7200,0.1929
12.3385,-0.9241,0.6950,0.2291
12.3386,-0.9340,0.6689,0.2651
12.3387,-0.9424,0.6418,0.3006
12.3388,-0.9493,0.6137,0.3356
12.3389,-0.9548,0.5846,0.3702
12.3390,-0.9583,0.5600,0.3983
12.3391,-0.9597,0.5446,0.4151
12.3391,-0.9611,0.5238,0.4374
12.3392,-0.9624,0.4922,0.4701
12.3393,-0.9622,0.4600,0.5022
12.3394,-0.9606,0.4272,0.5335
12.3395,-0.9577,0.3936,0.5641
12.3396,-0.9534,0.3595,0.5938
12.3397,-0.9475,0.3249,0.6227
12.3398,-0.9402,0.2897,0.6505
12.3399,-0.9315,0.2541,0.6775
12.3400,-0.9233,0.2244,0.6989
12.3401,-0.9176,0.2061,0.7115
12.3401,-0.9096,0.1817,0.7279
12.3402,-0.8968,0.1451,0.7517
12.3403,-0.8826,0.1083,0.7744
12.3404,-0.8672,0.0714,0.7959
12.3405,-0.8506,0.0343,0.8163
12.3406,-0.8327,-0.0029,0.8356
12.3407,-0.8135,-0.0400,0.8535
12.3408,-0.7931,-0.0770,0.8701
12.3409,-0.7714,-0.1140,0.8854
12.3410,-0.7527,-0.1444,0.8971
12.3411,-0.7407,-0.1628,0.9035
12.3411,-0.7244,-0.1873,0.9117
12.3412,-0.6994,-0.2236,0.9230
12.3413,-0.6734,-0.2596,0.9329
12.3414,-0.6464,-0.2951,0.9415
12.3415,-0.6185,-0.3303,0.9488
12.3416,-0.5896,-0.3650,0.9547
12.3417,-0.5599,-0.3991,0.9590
12.3418,-0.5293,-0.4327,0.9619
12.3419,-0.4978,-0.4656,0.9634
12.3420,-0.4714,-0.4922,0.9635
12.3421,-0.4548,-0.5081,0.9629
12.3421,-0.4326,-0.5290,0.9616
12.3422,-0.3991,-0.5596,0.9588
12.3423,-0.3650,-0.5895,0.9545
12.3424,-0.3305,-0.6184,0.9489
12.3425,-0.2954,-0.6466,0.9419
12.3426,-0.2598,-0.6738,0.9336
12.3427,-0.2239,-0.6999,0.9237
12.3428,-0.1876,-0.7249,0.9125
12.3429,-0.1510,-0.7489,0.8999
12.3430,-0.1206,-0.7678,0.8885
12.3431,-0.1020,-0.7788,0.8808
12.3431,-0.0772,-0.7931,0.8703
12.3432,-0.0401,-0.8136,0.8537
12.3433,-0.0029,-0.8330,0.8359
12.3434,0.0342,-0.8511,0.8169
12.3435,0.0713,-0.8680,0.7967
12.3436,0.1084,-0.8837,0.7753
12.3437,0.1452,-0.8979,0.7527
12.3438,0.1818,-0.9108,0.7290
12.3439,0.2183,-0.9224,0.7041
12.3440,0.2480,-0.9308,0.6828
12.3441,0.2660,-0.9353,0.6693
12.3441,0.2898,-0.9408,0.6510
12.3442,0.3251,-0.9482,0.6231
12.3443,0.3598,-0.9542,0.5944
12.3444,0.3940,-0.9588,0.5647
12.3445,0.4277,-0.9620,0.5343
12.3446,0.4608,-0.9638,0.5030
12.3447,0.4932,-0.9641,0.4710
12.3448,0.5247,-0.9630,0.4382
12.3449,0.5556,-0.9604,0.4048
12.3450,0.5804,-0.9571,0.3767
12.3451,0.5951,-0.9544,0.3593
12.3451,0.6144,-0.9504,0.3360
12.3452,0.6426,-0.9435,0.3009
12.3453,0.6699,-0.9353,0.2654
12.3454,0.6962,-0.9257,0.2295
12.3455,0.7215,-0.9147,0.1932
12.3456,0.7458,-0.9024,0.1567
12.3457,0.7688,-0.8887,0.1199
12.3458,0.7907,-0.8737,0.0829
12.3459,0.8115,-0.8573,0.0458
12.3460,0.8277,-0.8428,0.0151
12.3461,0.8370,-0.8333,-0.0036
12.3461,0.8489,-0.8203,-0.0286
12.3462,0.8659,-0.8002,-0.0657
12.3463,0.8817,-0.7789,-0.1028
12.3464,0.8962,-0.7565,-0.1397
12.3465,0.9094,-0.7330,-0.1764
12.3466,0.9212,-0.7084,-0.2129
12.3467,0.9317,-0.6827,-0.2490
12.3468,0.9407,-0.6559,-0.2847
12.3469,0.9483,-0.6281,-0.3201
12.3470,0.9535,-0.6046,-0.3489
12.3471,0.9559,-0.5897,-0.3662
12.3471,0.9588,-0.5696,-0.3891
12.3472,0.9621,-0.5392,-0.4229
12.3473,0.9640,-0.5080,-0.4561
12.3474,0.9646,-0.4761,-0.4885
12.3475,0.9637,-0.4434,-0.5203
12.3476,0.9614,-0.4101,-0.5513
12.3477,0.9577,-0.3762,-0.5815
12.3478,0.9524,-0.3417,-0.6108
12.3479,0.9458,-0.3066,-0.6392
12.3480,0.9392,-0.2773,-0.6619
12.3481,0.9345,-0.2593,-0.6752
12.3481,0.9278,-0.2351,-0.6927
12.3482,0.9169,-0.1988,-0.7181
12.3483,0.9048,-0.1623,-0.7425
12.3484,0.8913,-0.1255,-0.7657
12.3485,0.8765,-0.0885,-0.7879
12.3486,0.8604,-0.0514,-0.8090
12.3487,0.8430,-0.0142,-0.8287
12.3488,0.8243,0.0230,-0.8472
12.3489,0.8043,0.0602,-0.8645
12.3490,0.7869,0.0908,-0.8777
12.3491,0.7757,0.1094,-0.8852
12.3491,0.7605,0.1342,-0.8947
12.3492,0.7370,0.1710,-0.9080
12.3493,0.7125,0.2075,-0.9200
12.3494,0.6869,0.2437,-0.9306
12.3495,0.6604,0.2795,-0.9399
12.3496,0.6328,0.3150,-0.9479
12.3497,0.6043,0.3500,-0.9543
12.3498,0.5749,0.3844,-0.9593
12.3499,0.5445,0.4184,-0.9629
12.3500,0.5189,0.4458,-0.9647
12.3501,0.5029,0.4623,-0.9652
12.3501,0.4813,0.4840,-0.9653
12.3502,0.4486,0.5159,-0.9645
12.3503,0.4154,0.5470,-0.9624
12.3504,0.3815,0.5773,-0.9588
12.3505,0.3471,0.6068,-0.9539
12.3506,0.3121,0.6354,-0.9475
12.3507,0.2767,0.6630,-0.9397
12.3508,0.2409,0.6896,-0.9305
12.3509,0.2046,0.7153,-0.9198
12.3510,0.1745,0.7355,-0.9100
12.3511,0.1559,0.7474,-0.9033
12.3511,0.1312,0.7628,-0.8940
12.3512,0.0942,0.7851,-0.8793
12.3513,0.0571,0.8063,-0.8633
12.3514,0.0199,0.8262,-0.8461
12.3515,-0.0173,0.8450,-0.8276
12.3516,-0.0546,0.8626,-0.8080
12.3517,-0.0917,0.8788,-0.7870
12.3518,-0.1287,0.8936,-0.7649
12.3519,-0.1656,0.9072,-0.7416
12.3520,-0.1958,0.9173,-0.7215
12.3521,-0.2141,0.9228,-0.7087
12.3521,-0.2383,0.9297,-0.6914
12.3522,-0.2743,0.9392,-0.6649
12.3523,-0.3098,0.9472,-0.6374
12.3524,-0.3449,0.9539,-0.6090
12.3525,-0.3795,0.9592,-0.5797
12.3526,-0.4135,0.9631,-0.5496
12.3527,-0.4469,0.9655,-0.5186
12.3528,-0.4796,0.9664,-0.4868
12.3529,-0.5117,0.9659,-0.4543
12.3530,-0.5375,0.9644,-0.4269
12.3531,-0.5529,0.9628,-0.4099
12.3531,-0.5731,0.9601,-0.3870
12.3532,-0.6027,0.9553,-0.3526
12.3533,-0.6314,0.9491,-0.3177
12.3534,-0.6591,0.9415,-0.2823
12.3535,-0.6860,0.9325,-0.2465
12.3536,-0.7119,0.9222,-0.2103
12.3537,-0.7366,0.9104,-0.1738
12.3538,-0.7602,0.8973,-0.1371
12.3539,-0.7827,0.8828,-0.1000
12.3540,-0.8004,0.8698,-0.0694
12.3541,-0.8106,0.8612,-0.0506
12.3541,-0.8238,0.8494,-0.0256
12.3542,-0.8427,0.8310,0.0117
12.3543,-0.8604,0.8114,0.0489
12.3544,-0.8767,0.7907,0.0861
12.3545,-0.8919,0.7688,0.1231
12.3546,-0.9058,0.7457,0.1601
12.3547,-0.9182,0.7215,0.1967
12.3548,-0.9293,0.6962,0.2330
12.3549,-0.9389,0.6698,0.2691
12.3550,-0.9458,0.6473,0.2985
12.3551,-0.9493,0.6331,0.3162
12.3551,-0.9536,0.6139,0.3397
12.3552,-0.9590,0.5846,0.3744
12.3553,-0.9630,0.5545,0.4085
12.3554,-0.9656,0.5236,0.4420
12.3555,-0.9669,0.4920,0.4749
12.3556,-0.9667,0.4596,0.5071
12.3557,-0.9650,0.4265,0.5385
12.3558,-0.9618,0.3928,0.5691
12.3559,-0.9572,0.3584,0.5989
12.3560,-0.9523,0.3296,0.6227
12.3561,-0.9487,0.3118,0.6368
12.3561,-0.9433,0.2880,0.6553
12.3562,-0.9344,0.2521,0.6823
12.3563,-0.9242,0.2160,0.7082
12.3564,-0.9127,0.1795,0.7331
12.3565,-0.8998,0.1428,0.7570
12.3566,-0.8856,0.1058,0.7798
12.3567,-0.8700,0.0687,0.8013
12.3568,-0.8531,0.0314,0.8217
12.3569,-0.8349,-0.0059,0.8408
12.3570,-0.8189,-0.0367,0.8556
12.3571,-0.8086,-0.0554,0.8640
12.3571,-0.7944,-0.0804,0.8748
12.3572,-0.7726,-0.1175,0.8901
12.3573,-0.7496,-0.1545,0.9041
12.3574,-0.7255,-0.1911,0.9167
12.3575,-0.7004,-0.2276,0.9280
12.3576,-0.6743,-0.2637,0.9380
12.3577,-0.6471,-0.2994,0.9466
12.3578,-0.6189,-0.3347,0.9536
12.3579,-0.5898,-0.3695,0.9593
12.3580,-0.5651,-0.3978,0.9629
12.3581,-0.5496,-0.4147,0.9643
12.3581,-0.5287,-0.4371,0.9658
12.3582,-0.4971,-0.4701,0.9672
12.3583,-0.4647,-0.5024,0.9671
12.3584,-0.4317,-0.5339,0.9656
12.3585,-0.3981,-0.5647,0.9628
12.3586,-0.3638,-0.5947,0.9585
12.3587,-0.3290,-0.6237,0.9527
12.3588,-0.2937,-0.6518,0.9455
12.3589,-0.2579,-0.6790,0.9369
12.3590,-0.2281,-0.7006,0.9287
12.3591,-0.2097,-0.7132,0.9230
12.3591,-0.1852,-0.7298,0.9150
12.3592,-0.1484,-0.7538,0.9022
12.3593,-0.1114,-0.7766,0.8881
12.3594,-0.0743,-0.7983,0.8727
12.3595,-0.0371,-0.8189,0.8560
12.3596,0.0003,-0.8384,0.8381
12.3597,0.0376,-0.8565,0.8189
12.3598,0.0748,-0.8732,0.7984
12.3599,0.1120,-0.8888,0.7767
12.3600,0.1425,-0.9005,0.7580
12.3601,0.1611,-0.9070,0.7460
12.3601,0.1857,-0.9153,0.7296
12.3602,0.2222,-0.9268,0.7045
12.3603,0.2584,-0.9369,0.6785
12.3604,0.2941,-0.9456,0.6514
12.3605,0.3295,-0.9530,0.6234
12.3606,0.3645,-0.9590,0.5945
12.3607,0.3988,-0.9635,0.5647
12.3608,0.4325,-0.9665,0.5339
12.3609,0.4657,-0.9680,0.5024
12.3610,0.4924,-0.9682,0.4758
12.3611,0.5084,-0.9676,0.4592
12.3611,0.5295,-0.9664,0.4369
12.3612,0.5603,-0.9636,0.4033
12.3613,0.5904,-0.9595,0.3691
12.3614,0.6196,-0.9539,0.3344
12.3615,0.6479,-0.9470,0.2991
12.3616,0.6753,-0.9387,0.2634
12.3617,0.7016,-0.9289,0.2273
12.3618,0.7268,-0.9177,0.1909
12.3619,0.7510,-0.9051,0.1541
12.3620,0.7701,-0.8937,0.1236
12.3621,0.7812,-0.8860,0.1049
12.3621,0.7956,-0.8755,0.0799
12.3622,0.8163,-0.8589,0.0426
12.3623,0.8358,-0.8411,0.0053
12.3624,0.8541,-0.8220,-0.0320
12.3625,0.8711,-0.8018,-0.0693
12.3626,0.8870,-0.7804,-0.1066
12.3627,0.9014,-0.7578,-0.1436
12.3628,0.9144,-0.7340,-0.1804
12.3629,0.9261,-0.7091,-0.2170
12.3630,0.9347,-0.6877,-0.2470
12.3631,0.9392,-0.6742,-0.2650
12.3631,0.9448,-0.6558,-0.2890
12.3632,0.9523,-0.6279,-0.3245
12.3633,0.9584,-0.5990,-0.3594
12.3634,0.9631,-0.5693,-0.3938
12.3635,0.9665,-0.5387,-0.4277
12.3636,0.9684,-0.5073,-0.4610
12.3637,0.9688,-0.4752,-0.4936
12.3638,0.9677,-0.4423,-0.5254
12.3639,0.9652,-0.4087,-0.5564
12.3640,0.9620,-0.3806,-0.5814
12.3641,0.9593,-0.3631,-0.5962
12.3641,0.9553,-0.3397,-0.6156
12.3642,0.9485,-0.3044,-0.6440
12.3643,0.9403,-0.2688,-0.6715
12.3644,0.9307,-0.2327,-0.6979
12.3645,0.9198,-0.1963,-0.7234
12.3646,0.9075,-0.1596,-0.7479
12.3647,0.8938,-0.1227,-0.7712
12.3648,0.8787,-0.0855,-0.7932
12.3649,0.8624,-0.0482,-0.8142
12.3650,0.8479,-0.0174,-0.8305
12.3651,0.8384,0.0015,-0.8398
12.3651,0.8254,0.0265,-0.8519
12.3652,0.8052,0.0639,-0.8691
12.3653,0.7839,0.1011,-0.8850
12.3654,0.7614,0.1382,-0.8996
12.3655,0.7378,0.1751,-0.9129
12.3656,0.7132,0.2118,-0.9250
12.3657,0.6874,0.2481,-0.9355
12.3658,0.6606,0.2840,-0.9446
12.3659,0.6328,0.3196,-0.9524
12.3660,0.6091,0.3486,-0.9577
12.3661,0.5942,0.3660,-0.9602
12.3661,0.5741,0.3890,-0.9631
12.3662,0.5435,0.4230,-0.9665
12.3663,0.5122,0.4563,-0.9685
12.3664,0.4802,0.4890,-0.9691
12.3665,0.4474,0.5209,-0.9683
12.3666,0.4140,0.5522,-0.9662
12.3667,0.3799,0.5825,-0.9625
12.3668,0.3453,0.6120,-0.9573
12.3669,0.3100,0.6406,-0.9507
12.3670,0.2807,0.6635,-0.9441
12.3671,0.2625,0.6769,-0.9394
12.3671,0.2382,0.6945,-0.9327
12.3672,0.2018,0.7201,-0.9219
12.3673,0.1651,0.7446,-0.9097
12.3674,0.1282,0.7680,-0.8962
12.3675,0.0910,0.7904,-0.8814
12.3676,0.0537,0.8116,-0.8654
12.3677,0.0164,0.8315,-0.8479
12.3678,-0.0210,0.8502,-0.8292
12.3679,-0.0584,0.8676,-0.8092
12.3680,-0.0892,0.8810,-0.7918
12.3681,-0.1079,0.8885,-0.7806
12.3681,-0.1328,0.8981,-0.7653
12.3682,-0.1697,0.9115,-0.7418
12.3683,-0.2064,0.9236,-0.7172
12.3684,-0.2428,0.9344,-0.6916
12.3685,-0.2789,0.9438,-0.6649
12.3686,-0.3145,0.9519,-0.6373
12.3687,-0.3497,0.9584,-0.6087
12.3688,-0.3843,0.9635,-0.5792
12.3689,-0.4184,0.9672,-0.5487
12.3690,-0.4461,0.9691,-0.5230
12.3691,-0.4626,0.9696,-0.5069
12.3691,-0.4844,0.9697,-0.4853
12.3692,-0.5165,0.9690,-0.4525
12.3693,-0.5478,0.9669,-0.4191
12.3694,-0.5783,0.9634,-0.3852
12.3695,-0.6079,0.9585,-0.3506
12.3696,-0.6368,0.9523,-0.3155
12.3697,-0.6646,0.9445,-0.2799
12.3698,-0.6913,0.9353,-0.2439
12.3699,-0.7171,0.9246,-0.2075
12.3700,-0.7376,0.9148,-0.1773
12.3701,-0.7495,0.9082,-0.1587
12.3701,-0.7650,0.8989,-0.1338
12.3702,-0.7875,0.8841,-0.0966
12.3703,-0.8088,0.8681,-0.0593
12.3704,-0.8289,0.8509,-0.0220
12.3705,-0.8478,0.8324,0.0154
12.3706,-0.8655,0.8127,0.0528
12.3707,-0.8819,0.7917,0.0901
12.3708,-0.8969,0.7696,0.1273
12.3709,-0.9106,0.7462,0.1644
12.3710,-0.9208,0.7261,0.1947
12.3711,-0.9264,0.7133,0.2131
12.3711,-0.9333,0.6959,0.2375
12.3712,-0.9429,0.6693,0.2736
12.3713,-0.9510,0.6417,0.3093
12.3714,-0.9578,0.6133,0.3445
12.3715,-0.9632,0.5839,0.3793
12.3716,-0.9672,0.5536,0.4136
12.3717,-0.9697,0.5226,0.4471
12.3718,-0.9707,0.4907,0.4800
12.3719,-0.9702,0.4580,0.5123
12.3720,-0.9688,0.4305,0.5382
12.3721,-0.9671,0.4134,0.5537
12.3721,-0.9645,0.3905,0.5740
12.3722,-0.9597,0.3559,0.6038
12.3723,-0.9536,0.3209,0.6327
12.3724,-0.9460,0.2854,0.6606
12.3725,-0.9370,0.2494,0.6876
12.3726,-0.9267,0.2131,0.7137
12.3727,-0.9150,0.1765,0.7386
12.3728,-0.9018,0.1395,0.7623
12.3729,-0.8873,0.1023,0.7850
12.3730,-0.8744,0.0716,0.8028
12.3731,-0.8658,0.0527,0.8130
12.3731,-0.8540,0.0276,0.8263
12.3732,-0.8355,-0.0098,0.8454
12.3733,-0.8159,-0.0473,0.8632
12.3734,-0.7951,-0.0846,0.8797
12.3735,-0.7732,-0.1218,0.8950
12.3736,-0.7501,-0.1589,0.9090
12.3737,-0.7258,-0.1957,0.9215
12.3738,-0.7004,-0.2322,0.9327
12.3739,-0.6740,-0.2685,0.9425
12.3740,-0.6514,-0.2980,0.9494
12.3741,-0.6371,-0.3159,0.9530
12.3741,-0.6178,-0.3394,0.9573
12.3742,-0.5885,-0.3743,0.9628
12.3743,-0.5583,-0.4086,0.9669
12.3744,-0.5273,-0.4422,0.9696
12.3745,-0.4956,-0.4753,0.9709
12.3746,-0.4631,-0.5077,0.9708
12.3747,-0.4299,-0.5393,0.9691
12.3748,-0.3960,-0.5700,0.9660
12.3749,-0.3615,-0.6000,0.9614
12.3750,-0.3326,-0.6240,0.9566
12.3751,-0.3147,-0.6382,0.9529
12.3751,-0.2908,-0.6568,0.9476
12.3752,-0.2548,-0.6839,0.9387
12.3753,-0.2185,-0.7100,0.9285
12.3754,-0.1819,-0.7350,0.9170
12.3755,-0.1450,-0.7591,0.9041
12.3756,-0.1079,-0.7820,0.8899
12.3757,-0.0706,-0.8037,0.8743
12.3758,-0.0332,-0.8241,0.8574
12.3759,0.0043,-0.8434,0.8391
12.3760,0.0352,-0.8583,0.8231
12.3761,0.0540,-0.8668,0.8128
12.3761,0.0791,-0.8777,0.7986
12.3762,0.1164,-0.8931,0.7767
12.3763,0.1535,-0.9071,0.7537
12.3764,0.1903,-0.9199,0.7296
12.3765,0.2270,-0.9313,0.7044
12.3766,0.2633,-0.9414,0.6782
12.3767,0.2991,-0.9500,0.6509
12.3768,0.3346,-0.9572,0.6226
12.3769,0.3695,-0.9629,0.5934
12.3770,0.3979,-0.9666,0.5686
12.3771,0.4150,-0.9681,0.5531
12.3771,0.4375,-0.9696,0.5321
12.3772,0.4706,-0.9710,0.5004
12.3773,0.5031,-0.9710,0.4679
12.3774,0.5348,-0.9696,0.4348
12.3775,0.5657,-0.9668,0.4010
12.3776,0.5959,-0.9625,0.3667
12.3777,0.6250,-0.9568,0.3318
12.3778,0.6533,-0.9496,0.2963
12.3779,0.6806,-0.9410,0.2604
12.3780,0.7023,-0.9328,0.2305
12.3781,0.7151,-0.9271,0.2120
12.3781,0.7317,-0.9191,0.1874
12.3782,0.7558,-0.9063,0.1504
12.3783,0.7789,-0.8922,0.1133
12.3784,0.8007,-0.8768,0.0761
12.3785,0.8214,-0.8601,0.0387
12.3786,0.8410,-0.8421,0.0012
12.3787,0.8592,-0.8229,-0.0363
12.3788,0.8761,-0.8024,-0.0737
12.3789,0.8917,-0.7806,-0.1111
12.3790,0.9036,-0.7618,-0.1417
12.3791,0.9101,-0.7498,-0.1604
12.3791,0.9185,-0.7334,-0.1851
12.3792,0.9300,-0.7083,-0.2218
12.3793,0.9402,-0.6821,-0.2581
12.3794,0.9490,-0.6550,-0.2940
12.3795,0.9565,-0.6269,-0.3296
12.3796,0.9625,-0.5979,-0.3647
12.3797,0.9671,-0.5680,-0.3991
12.3798,0.9702,-0.5372,-0.4330
12.3799,0.9718,-0.5055,-0.4663
12.3800,0.9721,-0.4788,-0.4932
12.3801,0.9715,-0.4622,-0.5093
12.3801,0.9703,-0.4398,-0.5304
12.3802,0.9675,-0.4061,-0.5615
12.3803,0.9634,-0.3717,-0.5917
12.3804,0.9579,-0.3369,-0.6210
12.3805,0.9510,-0.3015,-0.6495
12.3806,0.9427,-0.2657,-0.6770
12.3807,0.9329,-0.2294,-0.7034
12.3808,0.9217,-0.1929,-0.7288
12.3809,0.9091,-0.1559,-0.7532
12.3810,0.8977,-0.1253,-0.7723
12.3811,0.8900,-0.1065,-0.7835
12.3811,0.8794,-0.0815,-0.7980
12.3812,0.8628,-0.0440,-0.8188
12.3813,0.8450,-0.0065,-0.8384
12.3814,0.8259,0.0309,-0.8568
12.3815,0.8056,0.0684,-0.8740
12.3816,0.7842,0.1058,-0.8899
12.3817,0.7615,0.1429,-0.9044
12.3818,0.7376,0.1799,-0.9176
12.3819,0.7126,0.2167,-0.9294
12.3820,0.6913,0.2467,-0.9380
12.3821,0.6777,0.2649,-0.9426
12.3821,0.6593,0.2890,-0.9483
12.3822,0.6312,0.3246,-0.9558
12.3823,0.6023,0.3597,-0.9620
12.3824,0.5725,0.3943,-0.9667
12.3825,0.5418,0.4283,-0.9701
12.3826,0.5103,0.4618,-0.9721
12.3827,0.4781,0.4945,-0.9725
12.3828,0.4451,0.5264,-0.9715
12.3829,0.4114,0.5576,-0.9690
12.3830,0.3831,0.5827,-0.9658
12.3831,0.3656,0.5976,-0.9632
12.3831,0.3421,0.6171,-0.9592
12.3832,0.3067,0.6457,-0.9524
12.3833,0.2709,0.6733,-0.9442
12.3834,0.2348,0.6998,-0.9346
12.3835,0.1982,0.7255,-0.9237
12.3836,0.1613,0.7500,-0.9114
12.3837,0.1243,0.7734,-0.8977
12.3838,0.0870,0.7956,-0.8826
12.3839,0.0495,0.8167,-0.8662
12.3840,0.0186,0.8331,-0.8517
12.3841,-0.0003,0.8425,-0.8422
12.3841,-0.0255,0.8546,-0.8291
12.3842,-0.0630,0.8719,-0.8089
12.3843,-0.1004,0.8879,-0.7875
12.3844,-0.1376,0.9026,-0.7650
12.3845,-0.1747,0.9160,-0.7414
12.3846,-0.2115,0.9281,-0.7167
12.3847,-0.2479,0.9388,-0.6908
12.3848,-0.2840,0.9480,-0.6639
12.3849,-0.3198,0.9558,-0.6360
12.3850,-0.3489,0.9611,-0.6123
12.3851,-0.3663,0.9637,-0.5973
12.3851,-0.3895,0.9666,-0.5771
12.3852,-0.4236,0.9701,-0.5465
12.3853,-0.4571,0.9721,-0.5151
12.3854,-0.4899,0.9728,-0.4829
12.3855,-0.5220,0.9720,-0.4500
12.3856,-0.5534,0.9699,-0.4165
12.3857,-0.5839,0.9662,-0.3823
12.3858,-0.6135,0.9610,-0.3476
12.3859,-0.6422,0.9544,-0.3122
12.3860,-0.6651,0.9479,-0.2827
12.3861,-0.6787,0.9432,-0.2645
12.3861,-0.6963,0.9365,-0.2402
12.3862,-0.7221,0.9257,-0.2036
12.3863,-0.7467,0.9135,-0.1668
12.3864,-0.7702,0.9000,-0.1297
12.3865,-0.7927,0.8851,-0.0924
12.3866,-0.8140,0.8690,-0.0550
12.3867,-0.8340,0.8516,-0.0175
12.3868,-0.8528,0.8328,0.0200
12.3869,-0.8703,0.8127,0.0576
12.3870,-0.8837,0.7953,0.0885
